Analyte ID	Analyte Name	State Code	PWSID	System Name	System Type	Retail Population Served	Adjusted Total Population Served	Source Water Type	Water Facility ID	Water Facility Type	Sampling Point ID	Sampling Point Type	Source Type Code	Sample Type Code	Laboratory Assigned ID	Six Year ID	Sample ID	Sample Collection Date	Detection Limit Value	Detection Limit Unit	Detection Limit Code	Detect	Value	Unit	Presence Indicator Code	Residual Field Free Chlorine mg/L	Residual Field Total Chlorine mg/L
1094	ASBESTOS	AZ	AZ0410112 	TUCSON CITY OF	C   	675686	677786	GW 	138532	SS	131946	EP	FN	RT	201106030028AC	5007565	1529819	2011-06-02 00:00:00.000	0.400000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0407682 	VILLAGE OF ORANGEWOOD	C   	500	500	GW 	139332	SS	131063	EP	FN	RT	201104200137AC	5008112	1520369	2011-04-19 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0408020 	KINGMAN MUNICIPAL WATER	C   	45000	45000	GW 	139432	SS	131177	EP	FN	RT	BR08765	5060227	1453225	2009-08-31 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0410169 	TUCSON WATER CORONA DE TUCSON	C   	7053	7073	GW 	139466	DS	132081	DS	FN	RT	2003-07682-5	5042045	1453289	2009-10-27 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0407092 	GILBERT, TOWN OF	C   	210000	210000	SW 	140967	SS	130563	EP	FN	RT	PUA1611-01	5008494	1518848	2011-01-27 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0410076 	METROPOLITAN DWID	C   	43433	43433	GW 	141249	SS	131777	EP	FN	RT	2011-004705-1	5040357	1522662	2011-05-09 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0408020 	KINGMAN MUNICIPAL WATER	C   	45000	45000	GW 	141287	SS	131164	EP	FN	RT	BR-08760	5073590	1452712	2009-08-31 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0404008 	GLOBE CITY OF	C   	10417	10417	GW 	141355	SS	129893	EP	FN	RT	BP03800-A	5033012	1390117	2007-04-01 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0411128 	JOHNSON UTILITIES	C   	54717	54717	GW 	141566	SS	132431	EP	FN	RT	2602210184A	5093085	1261255	2006-02-21 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	AZ	AZ0407484 	OLIVE AVENUE HOA	C   	25	25	GW 	142798	SS	130954	EP	FN	RT	2802070109S1	5085265	1370115	2008-02-06 00:00:00.000	2.000000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0407093 	GLENDALE CITY OF	C   	180000	180051	SW 	142856	SS	130581	EP		RT	201101130148A	5099044	1517720	2011-01-13 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0403003 	AZ WATER CO - SEDONA	C   	12191	12191	GW 	143181	SS	129604	EP	FN	RT	9090171-01	5034782	1449737	2009-09-01 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	ID	ID4010092 	MALAD AND HILTON WATER COMPANY INC.	C   	70	70	GW 	160470	WL	166172	EP		RT	I0733579	6907813	411958	2007-10-02 00:00:00.000	0.020000000	MFL	MRL	0					
1094	ASBESTOS	ID	ID1280053 	COEUR D ALENE CITY OF	C   	44426	44426	GW 	163787	DS	163813	DS		RT	I2007090199	6916203	386425	2007-09-11 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	ID	ID5420030 	HOLLISTER CITY OF	C   	180	180	GW 	164002	DS	167670	  		RT	I1174631	6923771	540342	2011-12-22 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	ID	ID3140141 	WOODVIEW ACRES PROPERTY OWNERS	C   	245	245	GW 	162775	DS	165435	  		RT	I0738278	6997206	400519	2007-11-15 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0411004 	AZ WATER CO APACHE JUNCTION	C   	56900	56900	GW 	145079	SS	132243	EP	FN	RT	9111525-01A	4991542	1460933	2009-11-20 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	ID	ID2250032 	KOOSKIA WATER DEPT	C   	607	607	GW 	161750	DS	164482	  		RT	A119-96001	6988649	383814	2007-08-07 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	AZ	AZ0410159 	TUCSON WATER DIAMOND BELL	C   	566	566	GW 	138700	SS	132035	EP	FN	RT	201106200155AB	5005447	1529787	2011-06-20 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0404032 	PAYSON TOWN OF	C   	17682	20158	GW 	137497	SS	129980	EP	FN	RT	2701240254A	5022361	1318924	2007-01-23 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	AZ	AZ0404034 	PINE STRAWBERRY DWID	C   	8000	8000	GW 	137512	SS	130002	EP	FN	RT	201102080055AD	5009009	1513705	2011-02-07 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0413045 	PRESCOTT CITY OF	C   	43217	43217	GW 	137592	SS	132766	EP	FN	RT	6050334-04	5024720	1282819	2006-05-04 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0407046 	LIBERTY WATER LPSCO	C   	34000	34000	GW 	138173	SS	130391	EP	FN	RT	7030492-01A	5029783	1327122	2007-03-07 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0403008 	FLAGSTAFF CITY OF	C   	64908	65558	SW 	139161	SS	129629	EP	FN	RT	2806240564A	5083628	1413493	2008-06-23 00:00:00.000	2.000000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0414004 	FAR WEST WATER COMPANY	C   	32425	32425	SW 	141530	SS	133334	EP	FN	RT	PRC0827-01	5051425	1377572	2008-03-11 00:00:00.000	0.700000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0410006 	AVRA WATER COOP INC	C   	8000	8000	GW 	144651	SS	131711	EP	FN	RT	201003020063A	5082243	1470557	2010-03-01 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0407092 	GILBERT, TOWN OF	C   	210000	210000	SW 	144781	SS	130568	EP	FN	RT	PTH0501-01A	5076042	1496749	2010-08-09 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0407092 	GILBERT, TOWN OF	C   	210000	210000	SW 	144781	SS	130568	EP	FN	RT	PUC0807-01I	5077597	1518814	2011-03-09 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	ID	ID2180024 	OROFINO CITY OF	C   	2740	2855	SW 	162946	DS	164327	  		RT	A119-96027	6899372	387806	2007-09-25 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	ID	ID2180027 	PIERCE CITY OF	C   	508	539	SW 	162948	DS	164348	  		RT	A119-95998	6954407	380175	2007-08-06 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	ID	ID2180001 	AHSAHKA WATER AND SEWER DIST	C   	85	85	SW 	163774	DS	164278	DS		RT	A119-96028	6980144	387807	2007-09-25 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	ID	ID7300042 	SALMON CITY OF	C   	3122	3122	SW 	163921	DS	169010	  		RT	I1004132	6959320	482828	2010-04-06 00:00:00.000	0.000000000		   	0					
1094	ASBESTOS	ID	ID5420021 	FILER WATER WORKS	C   	3321	3321	GW 	163930	DS	167658	  		RT	I782641	6788870	398958	2007-11-26 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	AZ	AZ0411433 	AK-CHIN SOUTHERN DUNES GOLF CLUB	NTNC	100	100	GW 	137311	SS	132509	EP	FN	RT	201002180032AB	5082142	1469284	2010-02-17 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0412011 	LIBERTY WATER RIO RICO	C   	20000	20000	GW 	137341	SS	132575	EP	FN	RT	2010-002124-5	5189435	1492325	2010-03-18 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0408089 	CHIEF SLEEP EASY TP	NTNC	124	124	GW 	137412	SS	131322	EP	FN	RT	201107010003AB	5095696	1530100	2011-06-30 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0408091 	GATLIN WATER COMPANY IWX	NTNC	528	528	GW 	137413	SS	131329	EP	FN	RT	201103180130AB	5038571	1517506	2011-03-17 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0413045 	PRESCOTT CITY OF	C   	43217	43217	GW 	137589	SS	132763	EP	FN	RT	6050334-01	5136157	1282816	2006-05-04 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0405005 	SAFFORD CITY OF	C   	18900	18900	GW 	137819	SS	130219	EP	FN	RT	2011-04996-3	5088910	1524866	2011-05-17 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0407025 	PHOENIX CITY OF	C   	1533582	1533582	SW 	138025	SS	130330	EP	FN	RT	201102090250A	5115802	1518079	2011-02-09 00:00:00.000	0.020000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0407025 	PHOENIX CITY OF	C   	1533582	1533582	SW 	138031	SS	130332	EP	FN	RT	201102090247A	5115803	1518080	2011-02-09 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0413391 	TURQUOISE TRIANGLE RV PARK	NTNC	120	120	GW 	138276	SS	133237	EP	FN	RT	2007-03467-1A	5194485	1337980	2007-04-22 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0410112 	TUCSON CITY OF	C   	675686	677786	GW 	138545	SS	131958	EP	FN	RT	201106150050AC	5117053	1529825	2011-06-14 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0410173 	TUCSON WATER RANCHO DEL SOL LINDO	C   	2716	2716	GW 	138837	SS	132087	EP	FN	RT	201106220012AC	5187532	1529777	2011-06-21 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0420092 	SIERRA COURT TRAILER PARK	C   	96	96	GW 	138994	SS	133684	EP	FN	RT	201103020285AB	5077428	1516043	2011-03-01 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0410360 	MESQUITE WELL GROUP	C   	26	26	GW 	139069	SS	132219	EP	FN	RT	201103040016AA	5095530	1516022	2011-03-03 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0407700 	FEDERAL CORRECTION INSTITUTION	C   	1500	1500	GW 	141282	SS	131078	EP	FN	RT	1050602-01A	5188266	1522365	2011-05-10 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0403300 	FLAGSTAFF MEADOWS	C   	990	990	GW 	141346	SS	129749	EP	FN	RT	2601310116S	5174413	1251546	2006-01-30 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	AZ	AZ0404032 	PAYSON TOWN OF	C   	17682	20158	GW 	142054	SS	129996	EP	FN	RT	201001130313A-3	5161676	1464819	2010-01-12 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0407092 	GILBERT, TOWN OF	C   	210000	210000	SW 	142614	SS	130561	EP	FN	RT	PUE1685-01	5116286	1527632	2011-05-26 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0407093 	GLENDALE CITY OF	C   	180000	180051	SW 	142856	SS	130581	EP		RT	2804010271A	5101762	1387906	2008-04-01 00:00:00.000	0.350000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0407088 	AVONDALE CITY OF	C   	60000	60000	GW 	143027	SS	130476	EP	FN	RT	1021921-01A	5188167	1518043	2011-02-28 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0407092 	GILBERT, TOWN OF	C   	210000	210000	SW 	144781	SS	130568	EP	FN	RT	PTJ0963-01	5076476	1507357	2010-10-14 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0407092 	GILBERT, TOWN OF	C   	210000	210000	SW 	144951	CW	130569	EP	FN	RT	PUJ0057-01A	5154573	1552718	2011-10-03 00:00:00.000	0.300000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0407092 	GILBERT, TOWN OF	C   	210000	210000	SW 	144951	CW	130569	EP	FN	RT	PUD0110-01A	5156143	1527638	2011-04-04 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0410312 	SAHUARITA WATER COMPANY	C   	13243	13243	GW 	145946	SS	132190	EP	FN	RT	2010-00435-1	5089945	1468398	2010-01-19 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0407092 	GILBERT, TOWN OF	C   	210000	210000	SW 	144951	CW	130569	EP	FN	RT	PUG0271-01A	5155052	1543578	2011-07-06 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0407033 	QUEEN CREEK TOWN OF	C   	32597	32837	GW 	144956	SS	130373	EP	FN	RT	201002250043AA	5048891	1469855	2010-02-24 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	ID	ID2180037 	WEIPPE CITY OF	C   	416	505	GW 	162778	DS	164368	  		RT	ASB071017004-003	6877770	390121	2007-10-16 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	ID	ID2290030 	POTLATCH CITY OF	C   	804	804	GW 	163815	DS	164782	  		RT	A070815009-001	6786690	385657	2007-08-15 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	ID	ID4200022 	GLENNS FERRY CITY OF	C   	1611	1611	SW 	165565	TM	166769	EP		RT	I1038627	7006472	505311	2010-12-14 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	AZ	AZ0408142 	VIRGIN MOUNTAIN ESTATES MHP	C   	100	100	GW 	137422	SS	131371	EP	FN	RT	201107010003AC	5007463	1530101	2011-06-30 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0404032 	PAYSON TOWN OF	C   	17682	20158	GW 	137487	SS	129970	EP	FN	RT	201001160082A-1	5035391	1464854	2010-01-14 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0404032 	PAYSON TOWN OF	C   	17682	20158	GW 	137492	SS	129975	EP	FN	RT	201001130106A-5	5253001	1464831	2010-01-11 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0404032 	PAYSON TOWN OF	C   	17682	20158	GW 	137500	SS	129983	EP	FN	RT	201001140340A-2	5112699	1464851	2010-01-13 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0404032 	PAYSON TOWN OF	C   	17682	20158	GW 	137501	SS	129984	EP	FN	RT	201001130106A-4	5253002	1464830	2010-01-11 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0404032 	PAYSON TOWN OF	C   	17682	20158	GW 	137503	SS	129985	EP	FN	RT	201001130106A-3	5035389	1464829	2010-01-11 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0404032 	PAYSON TOWN OF	C   	17682	20158	GW 	137508	SS	129990	EP	FN	RT	201001130312A-3	5100265	1464815	2010-01-12 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0404032 	PAYSON TOWN OF	C   	17682	20158	GW 	137509	SS	129991	EP	FN	RT	2701240261A	5105883	1319478	2007-01-23 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	AZ	AZ0404032 	PAYSON TOWN OF	C   	17682	20158	GW 	137509	SS	129991	EP	FN	RT	201001160082A-4	5112700	1464857	2010-01-14 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0404083 	ARROYO WATER CO INC	C   	150	150	GW 	137651	SS	130084	EP	FN	RT	201106160153AA	5124214	1526881	2011-06-15 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0409025 	MT GLEN WS LINDEN EAST	C   	883	883	GW 	137695	SS	131536	EP	FN	RT	26012500020S	5259217	1251077	2006-01-24 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0404341 	SPRING CREEK INN	C   	200	200	GW 	137797	SS	130154	EP	FN	RT	201104220152AA	5156687	1521168	2011-04-21 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0404346 	BROOKE WATER LLC - GISELA	C   	480	480	GW 	137800	SS	130162	EP	FN	RT	201102030003AB	5157422	1512662	2011-02-01 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0405005 	SAFFORD CITY OF	C   	18900	18900	GW 	137816	SS	130217	EP	FN	RT	2007-05098-3	5202932	1385140	2008-06-03 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0409034 	WHITE MOUNTAIN LAKES ESTATES	C   	1500	1500	GW 	137821	SS	131587	EP	FN	RT	201105100140AE	5156470	1522469	2011-05-09 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0410112 	TUCSON CITY OF	C   	675686	677786	GW 	138239	SS	131889	EP	FN	RT	201108030275AA	5039398	1541155	2011-08-02 00:00:00.000	0.800000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0407090 	CHANDLER CITY OF	C   	300000	300000	SW 	138349	SS	130513	EP	FN	RT	2006-02960-1	5175140	1285822	2006-04-28 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	AZ	AZ0410112 	TUCSON CITY OF	C   	675686	677786	GW 	138379	SS	131903	EP	FN	RT	201109020053AB	5006943	1541164	2011-09-01 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0410112 	TUCSON CITY OF	C   	675686	677786	GW 	138390	SS	131914	EP	FN	RT	201105040164AB	5039133	1527674	2011-05-03 00:00:00.000	1.800000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0410112 	TUCSON CITY OF	C   	675686	677786	GW 	138390	SS	131914	EP	FN	CO	201106140036A	5039134	1527677	2011-06-13 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0410112 	TUCSON CITY OF	C   	675686	677786	GW 	138411	SS	131934	EP	FN	RT	201106030028AD	5007564	1529820	2011-06-02 00:00:00.000	0.400000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0410112 	TUCSON CITY OF	C   	675686	677786	GW 	138413	SS	131936	EP	FN	RT	201110280041A	5097575	1550620	2011-10-27 00:00:00.000	0.400000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0414098 	SIERRA PACIFIC MOBILE MAN	C   	816	816	GW 	138450	SS	133422	EP	FN	RT	201102100672AA	5157540	1513680	2011-02-09 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0401345 	MAIN STREET STATION	NTNC	70	70	GW 	138469	SS	129229	EP	FN	RT	2007-01043-1	5235837	1318467	2007-02-03 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	AZ	AZ0401373 	LORD AZ WATER WILDERNESS	C   	441	441	GW 	138479	SS	129242	EP	FN	RT	201108030138AB	5047073	1533801	2011-08-02 00:00:00.000	0.800000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0410112 	TUCSON CITY OF	C   	675686	677786	GW 	138541	SS	131954	EP	FN	RT	201105130341AD	5007895	1526530	2011-05-12 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0410112 	TUCSON CITY OF	C   	675686	677786	GW 	138547	SS	131960	EP	FN	RT	201104140077AE	5039016	1526498	2011-04-13 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0410164 	ORO VALLEY WATER UTILITY	C   	42583	42583	GW 	138826	SS	132062	EP	FN	RT	2010-00313-1	5161533	1465081	2010-01-13 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0410177 	SAGUARO WATER COMPANY	C   	3312	3312	GW 	138840	SS	132095	EP	FN	RT	201104050198AB	5116244	1520402	2011-04-04 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0410188 	DESERT WATER COOP	C   	146	146	GW 	138844	SS	132111	EP	FN	RT	201102180088AA	5008815	1514665	2011-02-17 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0410262 	QUAIL CREEK WATER CO	C   	4170	4170	GW 	138953	SS	132155	EP	FN	RT	201102250186AA	5008916	1516057	2011-02-24 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0407492 	GREENFIELD RANCHETTES	C   	53	53	GW 	139201	SS	130957	EP	FN	RT	201103110086A	5098980	1516425	2011-03-10 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0410179 	TUCSON WATER THUNDERHEAD	C   	157	157	GW 	139610	DS	132104	DS	FN	RT	2003-07682-7	5162254	1453282	2009-10-27 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0410076 	METROPOLITAN DWID	C   	43433	43433	GW 	141245	SS	131772	EP	FN	RT	2011-05001-1	5153729	1524442	2011-05-17 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0410076 	METROPOLITAN DWID	C   	43433	43433	GW 	141246	SS	131773	EP	FN	RT	2011-05001-03	5118751	1524440	2011-05-17 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0403300 	FLAGSTAFF MEADOWS	C   	990	990	GW 	141346	SS	129749	EP	FN	RT	2601310116S	5136532	1251547	2006-01-30 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	AZ	AZ0407090 	CHANDLER CITY OF	C   	300000	300000	SW 	142610	SS	130522	EP		RT	2006-02959-1	5173351	1285821	2006-04-24 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	AZ	AZ0410112 	TUCSON CITY OF	C   	675686	677786	GW 	142700	SS	131968	EP	FN	RT	201105050137AB	5039017	1526501	2011-05-04 00:00:00.000	0.360000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0414099 	ADOC YUMA	C   	4197	4197	GW 	143008	SS	133426	EP	FN	RT	PSI0434-02	5254138	1446841	2009-09-08 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	ID	ID3140074 	MIDDLETON CITY OF	C   	5600	5600	GW 	161422	DS	165246	  		RT	I0735025	7097787	393609	2007-10-15 00:00:00.000	0.200000000	MG/L	MRL	0					
1094	ASBESTOS	ID	ID1280087 	HAYDEN LAKE IRRIGATION DIST	C   	3643	3643	GW 	161732	DS	163868	DS		RT	I2006080459	7021309	347804	2006-08-23 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	ID	ID5420033 	KIMBERLY CITY OF	C   	3264	3264	GW 	164003	DS	167673	  		RT	I782631	6945896	398983	2007-11-26 00:00:00.000	0.000000000	MG/L	   	1	0.400000000	MFL      			
1094	ASBESTOS	ID	ID3440002 	CAMBRIDGE CITY OF	C   	310	310	GW 	164073	DS	165756	  		RT	I0725992	6787087	383295	2007-07-31 00:00:00.000	0.000000000		   	1	0.200000000	MFL      			
1094	ASBESTOS	ID	ID3440002 	CAMBRIDGE CITY OF	C   	310	310	GW 	164073	DS	165756	  		RT	0725992	6787451	386675	2007-07-31 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0412011 	LIBERTY WATER RIO RICO	C   	20000	20000	GW 	137338	SS	132572	EP	FN	RT	2009-04075-1	5130965	1435746	2009-06-09 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0412011 	LIBERTY WATER RIO RICO	C   	20000	20000	GW 	137338	SS	132572	EP	FN	RT	2010-002124-2	5131022	1492322	2010-03-18 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0404032 	PAYSON TOWN OF	C   	17682	20158	GW 	137497	SS	129980	EP	FN	RT	201001140339A-4	5012939	1464845	2010-01-13 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0404032 	PAYSON TOWN OF	C   	17682	20158	GW 	137500	SS	129983	EP	FN	RT	2701240243A	5105861	1319297	2007-01-23 00:00:00.000	0.010000000	MFL	MDL	0					
1094	ASBESTOS	AZ	AZ0404032 	PAYSON TOWN OF	C   	17682	20158	GW 	137503	SS	129985	EP	FN	RT	27012502975-05	5029124	1318697	2007-01-24 00:00:00.000	3.000000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0404141 	PONDEROSA GLEN MHP	C   	190	190	GW 	137658	SS	130101	EP	FN	RT	201106160153AB	5186038	1526882	2011-06-15 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0404318 	TWIN LAKES MOBILE PARK	C   	75	75	GW 	137668	SS	130124	EP	FN	RT	201102020160AA	5157421	1512653	2011-02-01 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0407007 	BEARDSLEY WC 1	C   	461	461	GW 	137926	SS	130287	EP	FN	RT	201102030003AD	5040447	1512665	2011-02-01 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0410076 	METROPOLITAN DWID	C   	43433	43433	GW 	138067	SS	131785	EP	FN	RT	2011-05262-1	5040524	1524438	2011-05-25 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0410076 	METROPOLITAN DWID	C   	43433	43433	GW 	138069	SS	131787	EP	FN	RT	2011-05262-3	5080566	1524436	2011-05-25 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0414024 	YUMA CITY OF	C   	103264	103358	SW 	138167	CW	133367	EP	FN	RT	2809230503A	5061291	1404110	2008-09-22 00:00:00.000	0.750000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0410112 	TUCSON CITY OF	C   	675686	677786	GW 	138223	SS	131874	EP	FN	RT	201105250029AC	5039020	1526546	2011-05-24 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0410112 	TUCSON CITY OF	C   	675686	677786	GW 	138230	SS	131881	EP	FN	RT	201107220010AB	5006941	1541133	2011-07-21 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0410112 	TUCSON CITY OF	C   	675686	677786	GW 	138233	SS	131884	EP	FN	RT	201106150050AE	5007566	1529827	2011-06-14 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0415497 	EHRENBERG IMPROVEMENT ASSOC	C   	1500	1500	SW 	138301	CW	133632	EP	FN	RT	201103030260AB	5157187	1515981	2011-03-02 00:00:00.000	0.200000000	MFL	MRL	0					
1094	ASBESTOS	AZ	AZ0401022 	SANDERS SCHOOL DISTRICT	NTNC	350	350	GW 	138325	SS	129169	EP	FN	RT	201108030117AB	5098107	1533797	2011-08-02 00:00:00.000	0.200000000	MFL	MRL	0					
